Item #,Description,Date Created,Due Date,Work Order #,Work Order Type,Status,Customer Name,SAPMaterial,Press,Press Priority,CSR,Sales Order,Quantity
I-035674,ZDL-PETRPE-HOPRO,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200051544,,,xymo@xymoprint.com,,12
I-035675,ZDL-PETRPE-MEMO,2022-01-31,2022-02-02,11690,Internal,Scheduling,XYMO Print,200051549,,,xymo@xymoprint.com,,48
I-035676,ZDL-WORDD-ALAMAX,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200056753,,,xymo@xymoprint.com,,24
I-035677,ZDL-YURTE-METHYLC,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200056989,,,xymo@xymoprint.com,,24
I-035678,ZDL-NCFM-INDHA,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200070124,,,xymo@xymoprint.com,,24
I-035679,ZDL-HATCR-MELACR 90 T,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200081173,,,xymo@xymoprint.com,,24
I-035199-01,ZDL-HATCR--K2D35000 120 C,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200081545,,,xymo@xymoprint.com,,24
I-035680,ZDL-PARAMOUNTHEALT-HOPRO 60 C,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200083925,,,xymo@xymoprint.com,,24
I-035681,ZDL-10009960-B-ACTIV 90 C,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200084078,,,xymo@xymoprint.com,,24
I-035682,ZDL-10009960-D32000 120 sg,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200084085,,,xymo@xymoprint.com,,48
I-035683,ZDL-LEVIAN-CQO100 60 C,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200084893,,,xymo@xymoprint.com,,24
I-035684,ZDL-WORDD-B-ACTIV,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200056759,,,xymo@xymoprint.com,,24
I-035685,Liver Formula labels,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200001509,,,xymo@xymoprint.com,,48
I-034783-01,HEPASHIELD 60 CAPSULES,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200002720,,,xymo@xymoprint.com,,24
I-035686,ZDL-CELLFUSIONX-LIV,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200040209,,,xymo@xymoprint.com,,12
I-035687,ZDL-FOSTJ-LIV,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200042849,,,xymo@xymoprint.com,,12
I-032930-01,ZDL-KALIK-LIV,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200046643,,,xymo@xymoprint.com,,24
I-035688,ZDL-OSGOS-LIV,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200050855,,,xymo@xymoprint.com,,24
I-035689,ZDL-10141455-LIV 60 C,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200083466,,,xymo@xymoprint.com,,12
I-033217-02,ZDL-SUTTF4-D32000,2022-01-31,2022-02-02,11690,Internal,Scheduling,XYMO Print,200033494,,,xymo@xymoprint.com,,24
I-035690,Melatonin CR labels,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200033523,,,xymo@xymoprint.com,,24
I-035691,ZDL-PATEV--NRF2,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200051250,,,xymo@xymoprint.com,,12
I-035692,ZDL-STILSH-ALLERD,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200054908,,,xymo@xymoprint.com,,12
I-029260-12,ZDL-BROET-OMMPDHA 30 sg,2022-01-31,2022-02-03,11690,Internal,Scheduling,XYMO Print,200082830,,,xymo@xymoprint.com,,48
E-002444-02,Ceramic DNA Drylux XL (25x17) Microfiber,2022-01-31,2022-02-01,11715,External,Audit,Ceramic DNA,300090660,,,cyndee.guerraa@xymoprint.com,0000236104,250
E-003505,Encore Life Hemp Soothe 600 Peelback,2022-02-01,2022-02-02,11719,External,Out for Approval,Encore Life,300092444,,,cyndee.guerraa@xymoprint.com,0000239182,2000
E-003506,SC-LM007 Trans4loor Clear 2 Gal,2022-02-01,2022-02-09,11720,External,Finishing,Surecrete Design Products, Inc,300092401,HP Indigo 6800B,3 - MEDIUM,cyndee.guerraa@xymoprint.com,0000239184,2500
E-003507,SC-LAAA01 Trans4loor Blk Part A-1Gal,2022-02-01,2022-02-09,11720,External,Finishing,Surecrete Design Products, Inc,300092398,HP Indigo 6800B,3 - MEDIUM,cyndee.guerraa@xymoprint.com,0000239184,5000
E-003508,SC-LAAA02 Trans4loor Blk Part B-1Gal,2022-02-01,2022-02-09,11720,External,Finishing,Surecrete Design Products, Inc,300092399,HP Indigo 6800B,3 - MEDIUM,cyndee.guerraa@xymoprint.com,0000239184,5000
E-003509,SC-LM006 Trans4loor Black 2 Gal,2022-02-01,2022-02-09,11720,External,Finishing,Surecrete Design Products, Inc,300092400,HP Indigo 6800B,3 - MEDIUM,cyndee.guerraa@xymoprint.com,0000239184,2500
E-003511,Magna1 Motorcycle/ATV Cleaner 32oz F,2022-02-01,2022-02-02,11721,External,Out for Approval,Ultra-Look Corp,300092465,,,cyndee.guerraa@xymoprint.com,0000239202,5000
E-003512,Magna1 Motorcycle/ATV Cleaner 32oz B,2022-02-01,2022-02-02,11721,External,Out for Approval,Ultra-Look Corp,300092466,,,cyndee.guerraa@xymoprint.com,0000239202,5000
E-003513,Magna1 Motorcycle/ATV Cleaner 1Gal F,2022-02-01,2022-02-02,11721,External,Out for Approval,Ultra-Look Corp,300092468,,,cyndee.guerraa@xymoprint.com,0000239202,1500
E-003514,Magna1 Motorcycle/ATV Cleaner 1Gal B,2022-02-01,2022-02-02,11721,External,Out for Approval,Ultra-Look Corp,300092470,,,cyndee.guerraa@xymoprint.com,0000239202,1500
I-035144-01,ZDL-HATCR-ZINCG 120 C,2022-02-01,2022-02-03,11726,Internal,Scheduling,XYMO Print,200084462,,,xymo@xymoprint.com,,24
I-035693,ZDL-ROFRT-IGG2,2022-02-01,2022-02-04,11732,Internal,Scheduling,XYMO Print,200052807,,,xymo@xymoprint.com,,24
I-035145-01,ZDL-TANR-MEDDPO,2022-02-01,2022-02-03,11733,Internal,Scheduling,XYMO Print,200055298,,,xymo@xymoprint.com,,12
I-035694,ZDL-LOYALA-TESTP 60 C,2022-02-01,2022-02-04,11735,Internal,Scheduling,XYMO Print,200083656,,,xymo@xymoprint.com,,12
I-034103-01,ZDL-HINOJU-K2D3 60 C,2022-02-01,2022-02-04,11736,Internal,Scheduling,XYMO Print,200083738,,,xymo@xymoprint.com,,24
I-035695,ZDL-AMARIMEDICAL-OPMAGN 60 sv,2022-02-01,2022-02-03,11737,Internal,Scheduling,XYMO Print,200084426,,,xymo@xymoprint.com,,24
I-034055-01,ZDL-URIBM--CQO50 120 C,2022-02-01,2022-02-04,11738,Internal,Scheduling,XYMO Print,200084457,,,xymo@xymoprint.com,,24
I-003213-07,ZMP-NEPUE-01,2022-02-01,2022-02-15,11739,Internal,Press,XYMO Print,200058281,HP Indigo 30000,3 - MEDIUM,ronald.sandoval@xymogen.com,,3000
I-035696,ZDL-ARNID-ORPHY,2022-02-01,2022-02-03,11742,Internal,Scheduling,XYMO Print,200038346,,,xymo@xymoprint.com,,12
I-028493-01,ZDL-GROSTH-OMEGAMAX,2022-02-01,2022-02-03,11743,Internal,Scheduling,XYMO Print,200043927,,,xymo@xymoprint.com,,12
I-031359-04,ZDL-BROSU-REGENLIQ,2022-02-01,2022-02-03,11744,Internal,Scheduling,XYMO Print,200080998,,,xymo@xymoprint.com,,96
I-032557-01,ZDL-GHIYD-200081639 60 T,2022-02-01,2022-02-03,11745,Internal,Scheduling,XYMO Print,200084775,,,xymo@xymoprint.com,,12
I-032558-01,ZDL-GHIYD--5B12 60 T,2022-02-01,2022-02-03,11746,Internal,Scheduling,XYMO Print,200084778,,,xymo@xymoprint.com,,12
I-032560-01,ZDL-GHIYD--ALAMAX 120 T,2022-02-01,2022-02-03,11747,Internal,Scheduling,XYMO Print,200084783,,,xymo@xymoprint.com,,12
I-035697,ZDL-GHIYD-CQO100 60 sg,2022-02-01,2022-02-03,11748,Internal,Scheduling,XYMO Print,200084786,,,xymo@xymoprint.com,,12
I-035698,ZDL-GHIYD-FFLCVAN 14 sv,2022-02-01,2022-02-03,11749,Internal,Scheduling,XYMO Print,200084793,,,xymo@xymoprint.com,,12
I-035699,ZDL-GHIYD-PROS 60 sg,2022-02-01,2022-02-03,11750,Internal,Scheduling,XYMO Print,200084795,,,xymo@xymoprint.com,,12
I-032563-01,ZDL-GHIYD-PMAXDAILY60 60 C,2022-02-01,2022-02-03,11751,Internal,Scheduling,XYMO Print,200084796,,,xymo@xymoprint.com,,12
I-032565-01,ZDL-GHIYD-PMAXDAILY 30 C,2022-02-01,2022-02-03,11752,Internal,Scheduling,XYMO Print,200084798,,,xymo@xymoprint.com,,12
I-034165-01,ZDL-GHIYD-IMMUN250 30 C,2022-02-01,2022-02-03,11753,Internal,Scheduling,XYMO Print,200084800,,,xymo@xymoprint.com,,12
I-035700,ZDL-GHIYD-OPMAGN 60 sv,2022-02-01,2022-02-03,11754,Internal,Scheduling,XYMO Print,200084801,,,xymo@xymoprint.com,,24
I-035701,ZDL-GHIYD-IRONG 120 C,2022-02-01,2022-02-03,11755,Internal,Scheduling,XYMO Print,200084802,,,xymo@xymoprint.com,,24
I-035702,ZDL-GHIYD-K2D35000 60 C,2022-02-01,2022-02-03,11756,Internal,Scheduling,XYMO Print,200084805,,,xymo@xymoprint.com,,24
I-035703,ZDL-GHIYD-METH 60 C,2022-02-01,2022-02-03,11757,Internal,Scheduling,XYMO Print,200084808,,,xymo@xymoprint.com,,48
I-035704,ZDL-MELKAN-QMAXUB200 30 sg,2022-02-01,2022-02-03,11758,Internal,Scheduling,XYMO Print,200085391,,,xymo@xymoprint.com,,24
I-035705,ZDL-NIELCA-K2D35000 60 C,2022-02-01,2022-02-03,11759,Internal,Scheduling,XYMO Print,200083527,,,xymo@xymoprint.com,,24
I-035706,ZDL-NOBLA-XYMOBFP,2022-02-01,2022-02-03,11723,Internal,Scheduling,XYMO Print,200080885,,,xymo@xymoprint.com,,24
I-034447-01,BROET- Brain Focus,2022-02-01,2022-02-03,11723,Internal,Scheduling,XYMO Print,200007484,,,xymo@xymoprint.com,,12
I-032597-06,ZDL-LOYALA-PMAXDAILY 30 C,2022-02-01,2022-02-04,11730,Internal,Scheduling,XYMO Print,200025023,,,xymo@xymoprint.com,,48
I-035707,ZDL-INGED-PMAXDAILY 30 C,2022-02-01,2022-02-04,11730,Internal,Scheduling,XYMO Print,200081895,,,xymo@xymoprint.com,,24
I-033632-01,ZDL-SPAGJ-FFVCOCHOC,2022-02-01,2022-02-03,11734,Internal,Scheduling,XYMO Print,200054659,,,xymo@xymoprint.com,,24
I-035708,ZDL-WESTJASO-FFLCHOC,2022-02-01,2022-02-04,11734,Internal,Scheduling,XYMO Print,200056328,,,xymo@xymoprint.com,,24
I-034927-05,ZDL-SAVAP2-GHICHOCSF,2022-02-01,2022-03-03,11725,Internal,Scheduling,XYMO Print,200080055,,,xymo@xymoprint.com,,48
I-035709,ZDL-AMARIMEDICAL-GHIVANSF,2022-02-01,2022-02-03,11725,Internal,Scheduling,XYMO Print,200059502,,,xymo@xymoprint.com,,24
I-032707-01,ZDL-10088300-GHIVANSF 14 sv,2022-02-01,2022-02-04,11725,Internal,Scheduling,XYMO Print,200084441,,,xymo@xymoprint.com,,24
I-032877-01,ZDL-NOBLA-PMAXCO 30 C,2022-02-01,2022-02-03,11731,Internal,Scheduling,XYMO Print,200082446,,,xymo@xymoprint.com,,24
I-035710,ZDL-INGED-PROB100,2022-02-01,2022-02-04,11731,Internal,Scheduling,XYMO Print,200046048,,,xymo@xymoprint.com,,24
I-034062-01,ZDL-HIRAK-PROB100,2022-02-01,2022-02-03,11731,Internal,Scheduling,XYMO Print,200045294,,,xymo@xymoprint.com,,12
I-035711,ZDL-IGNAD-PROB100,2022-02-01,2022-02-03,11731,Internal,Scheduling,XYMO Print,200045918,,,xymo@xymoprint.com,,24
I-033008-01,ZDL-ROBEJER-PROS,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200052696,,,xymo@xymoprint.com,,24
I-035712,ZDL-DOUIJ--MP650 120 sg,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200085404,,,xymo@xymoprint.com,,48
I-032885-01,ZDL-COCHJO--XYMOZY,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200040780,,,xymo@xymoprint.com,,24
I-035135-01,ZDL-GONZB-ZINCG,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200043742,,,xymo@xymoprint.com,,12
I-035131-01,ZDL-TURNCC-ZINCG,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200080641,,,xymo@xymoprint.com,,12
I-035130-01,ZDL-SHIPA-ZINCG 120 C,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200081880,,,xymo@xymoprint.com,,24
I-035136-01,ZDL-LOYALA-ZINCG 120 C,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200083708,,,xymo@xymoprint.com,,24
I-034128-01,ZDL-MUTZDE-ALAP 120 C,2022-02-01,2022-02-04,11724,Internal,Scheduling,XYMO Print,200081317,,,xymo@xymoprint.com,,144
I-033671-01,ZDL-EWERK2-PROT,2022-02-01,2022-02-03,11724,Internal,Scheduling,XYMO Print,200042525,,,xymo@xymoprint.com,,24
I-035713,ZDL-MELKAN--METH 120 C,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200085397,,,xymo@xymoprint.com,,24
I-033067-01,ZDL-NIELCA-OPTIMAG 120 C,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200084472,,,xymo@xymoprint.com,,12
I-033868-01,ZDL-DENNSUS--LIV,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200041479,,,xymo@xymoprint.com,,24
I-034772-01,ZDL-GRASLE--LIV,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200043795,,,xymo@xymoprint.com,,24
I-032972-03,ZDL-NAVAHEALTH--LIV 120 C,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200081899,,,xymo@xymoprint.com,,12
I-030125-04,ZDL-HINOJU--ADRLIV,2022-02-01,2022-02-04,11728,Internal,Scheduling,XYMO Print,200014392,,,xymo@xymoprint.com,,24
I-035714,ZDL-AMARIMEDICAL-MEDDPO,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200038076,,,xymo@xymoprint.com,,24
I-032726-01,ZDL-ROFRT-IG26P,2022-02-01,2022-02-04,11728,Internal,Scheduling,XYMO Print,200080560,,,xymo@xymoprint.com,,24
I-035715,ZDL-URIBM--METH,2022-02-01,2022-02-04,11728,Internal,Scheduling,XYMO Print,200055703,,,xymo@xymoprint.com,,12
I-035716,ZDL-COCHJO-XENO,2022-02-01,2022-02-03,11728,Internal,Scheduling,XYMO Print,200040779,,,xymo@xymoprint.com,,24
I-031430-04,ZDL-NIELCA-D350006 60 C,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200084471,,,xymo@xymoprint.com,,24
I-035717,ZDL-MELKAN-200081727 60 T,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200085392,,,xymo@xymoprint.com,,24
I-035718,ZDL-MELKAN--5B12 60 T,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200085396,,,xymo@xymoprint.com,,24
I-035719,ZDL-LOGGJ--5B12 60 T,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200085401,,,xymo@xymoprint.com,,144
I-031684-03,ZDL-ROBEJER-D35000,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200052648,,,xymo@xymoprint.com,,24
I-030109-07,ZDL-HINOJU-D35000,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200014322,,,xymo@xymoprint.com,,24
I-032200-04,ZDL-HINOJU-SACCB,2022-02-01,2022-02-04,11729,Internal,Scheduling,XYMO Print,200014352,,,xymo@xymoprint.com,,24
I-035720,ZDL-CAPAA-SAG,2022-02-01,2022-02-04,11729,Internal,Scheduling,XYMO Print,200040000,,,xymo@xymoprint.com,,24
I-033657-01,ZDL-VESSEL-K2D3,2022-02-01,2022-02-04,11729,Internal,Scheduling,XYMO Print,200055850,,,xymo@xymoprint.com,,12
I-035721,ZDL-VESSEL-K2D35000 60 C,2022-02-01,2022-02-04,11729,Internal,Scheduling,XYMO Print,200081485,,,xymo@xymoprint.com,,12
I-033783-01,ZDL-MUELDI-200081727 60 T,2022-02-01,2022-02-04,11729,Internal,Scheduling,XYMO Print,200085112,,,xymo@xymoprint.com,,24
I-035722,ZDL-HOWTJ-D35000,2022-02-01,2022-02-03,11729,Internal,Scheduling,XYMO Print,200045703,,,xymo@xymoprint.com,,36
I-035723,ZDL-BROET-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200007386,,,,,1464
I-033832-01,ZDL-OSBOP-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200050842,,,,,360
I-034955-01,ZDL-CHILWE-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200080472,,,,,252
I-035724,ZDL-AGOLG-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200004962,,,,,528
I-032600-02,ZDL-HOWTJ-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200045741,,,,,96
I-033831-02,ZDL-INFAM3-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200046010,,,,,96
I-035160-01,ZDL-NCFM-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200070134,,,,,96
I-033969-02,ZDL-LOYALA-XYMOD 90 C,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200083706,,,,,96
I-035158-01,ZDL-LIFEFA-XYMOD 90 C,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200083172,,,,,72
I-033293-02,ZDL-DOUIJ-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200041749,,,,,48
I-035005-01,ZDL-HUSSH-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200045860,,,,,48
I-034269-01,ZDL-GERREZ-XYMOD,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200043387,,,,,36
I-035725,ZDL-NEREJ-XYMOD 90 C,2022-02-01,2022-02-08,11760,Internal,Scheduling,XYMO Print,200083736,,,,,24
I-032765-01,ZDL-MORJE-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200049715,,,,,408
I-032701-03,ZDL-ANGOM2-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200038210,,,,,192
I-032764-01,Power C Plus 120c - LABELS,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200009669,,,,,156
I-032769-01,ZDL-MASOD-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200048758,,,,,156
I-032767-01,ZDL-ROBEJER-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200052714,,,,,144
I-032766-01,ZDL-DASILVAINSTITUT-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200081355,,,,,132
I-032768-01,ZDL-FERNJO-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200042702,,,,,120
I-034983-01,ZDL-HANSCLA-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200044484,,,,,84
I-031916-02,ZDL-PRATS-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200082718,,,,,84
I-031910-01,ZDL-REJUVMEDICAL-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200052516,,,,,84
I-032770-01,ZDL-THEBIOSTATION-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200055377,,,,,84
I-031914-01,ZDL-MENDLIZ-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200049127,,,,,72
I-032775-01,ZDL-RANDCL-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200052376,,,,,72
I-031913-01,ZDL-DISHM-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200041674,,,,,60
I-032777-01,ZDL-RUSSN-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200053072,,,,,60
I-031924-01,ZDL-SCHRMARY-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200081772,,,,,60
I-031918-01,ZDL-HALLMIC-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200044356,,,,,48
I-032772-01,ZDL-NCFM-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200070168,,,,,48
I-031911-02,ZDL-10176336-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200084563,,,,,36
I-035726,ZDL-FRANCRO-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200042955,,,,,36
I-031921-01,ZDL-GOLTM-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200043674,,,,,36
I-032780-01,ZDL-GROSTH-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200081846,,,,,36
I-031909-01,ZDL-KALIK-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200046665,,,,,36
I-034842-01,ZDL-NIELCA-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200084477,,,,,36
I-031925-01,ZDL-STILSH-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200054926,,,,,36
I-031919-01,ZDL-VALLG-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200055794,,,,,36
I-033324-01,ZDL-ZDINL-XCELC,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200057021,,,,,36
I-032774-01,ZDL-ESARL-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200083589,,,,,24
I-032773-01,ZDL-WATKZ-XCELC 120 C,2022-02-01,2022-02-08,11741,Internal,Scheduling,XYMO Print,200082784,,,,,24
I-035727,ZDL-ROBEJER-NATTO,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200052676,,,xymo@xymoprint.com,,24
I-035728,ZDL-ROBEJER--NATTO,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200052677,,,xymo@xymoprint.com,,24
I-033956-02,ZDL-GROSTH--K2D3,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200080807,,,xymo@xymoprint.com,,24
I-035729,ZDL-LINKMA-ASHW35 60 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200084293,,,xymo@xymoprint.com,,24
I-035730,ZDL-NIELCA-MELACR 90 T,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200084473,,,xymo@xymoprint.com,,24
I-035731,ZDL-ALIMO-LIV 60 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200085007,,,xymo@xymoprint.com,,24
I-035732,ZDL-MELKAN-LACIDDEF 84 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200085394,,,xymo@xymoprint.com,,24
I-035733,ZDL-LOGGJ-METH 60 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200085402,,,xymo@xymoprint.com,,24
I-035734,ZDL-LOGGJ-B-ACTIV 90 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200085403,,,xymo@xymoprint.com,,24
I-028509-03,Metabolism COLON labels,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200029185,,,xymo@xymoprint.com,,504
I-034155-02,ZDL-GALYB-NAC 60 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200084724,,,xymo@xymoprint.com,,24
I-035735,BROET- Liver Support 60 Veg Caps  LABELS,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200001426,,,xymo@xymoprint.com,,72
I-032304-04,BROET- Adrenal Support 60 Caps LABELS,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200007417,,,xymo@xymoprint.com,,24
I-033099-02,Attention Factor labels,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200007485,,,xymo@xymoprint.com,,24
I-033562-03,ZDL-HINOJU-CURC,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200014343,,,xymo@xymoprint.com,,24
I-035736,Adrenal Support Complex 60c  LABELS,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200031293,,,xymo@xymoprint.com,,24
I-032670-02,ZDL-BIERIA-MELACR,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200038892,,,xymo@xymoprint.com,,24
I-035737,ZDL-BOCKK-NATTO,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200039211,,,xymo@xymoprint.com,,24
I-035738,ZDL-BOCKST-ADRENAL,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200039274,,,xymo@xymoprint.com,,24
I-034785-02,ZDL-CAPAA-ANWO60,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200039930,,,xymo@xymoprint.com,,24
I-035739,ZDL-GENTD-ADRENAL,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200043287,,,xymo@xymoprint.com,,24
I-032483-02,ZDL-RUDMB-ADRENAL,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200052973,,,xymo@xymoprint.com,,24
I-035740,ZDL-SHEMR-ADRENAL,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200053558,,,xymo@xymoprint.com,,24
I-035741,ZDL-MORTCR-ADRENAL,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200080531,,,xymo@xymoprint.com,,24
I-035742,ZDL-MISKM2-COL 60 C,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200081287,,,xymo@xymoprint.com,,12
I-035743,ZDL-AMARIMEDICAL-TESTP 60 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200082225,,,xymo@xymoprint.com,,24
I-033491-02,ZDL-SUTTF4-CQO100 60 C,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200084636,,,xymo@xymoprint.com,,24
I-035744,ZDL-10163783-XYMOZY 60 C,2022-02-01,2022-02-04,11727,Internal,Scheduling,XYMO Print,200084816,,,xymo@xymoprint.com,,24
I-035745,ZDL-COCHJO-MELACR,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200040767,,,xymo@xymoprint.com,,24
I-034565-01,ZDL-10183779-5HTP-CR100 60 T,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200084448,,,xymo@xymoprint.com,,24
I-033456-01,ZDL-GALYB-ADRLIV 60 C,2022-02-01,2022-02-03,11727,Internal,Scheduling,XYMO Print,200084760,,,xymo@xymoprint.com,,48
